n  ,algo   ,time                  ,comparisons
17,merge,0.018835067749023438,50
17,hybrid,0.015974044799804688,55
18,insert,0.03981590270996094,153
18,merge,0.02002716064453125,56
18,hybrid,0.0171661376953125,58
19,insert,0.04315376281738281,171
19,merge,0.02193450927734375,60
19,hybrid,0.018835067749023438,61
20,insert,0.051021575927734375,190
20,merge,0.024080276489257812,66
20,hybrid,0.0209808349609375,67
21,insert,0.050067901611328125,210
21,merge,0.025033950805664062,69
21,hybrid,0.0209808349609375,72
22,insert,0.05602836608886719,231
22,merge,0.027894973754882812,71
22,hybrid,0.02288818359375,73
23,insert,0.06699562072753906,253
23,merge,0.027894973754882812,74
23,hybrid,0.02193450927734375,78
24,insert,0.06890296936035156,276
24,merge,0.029087066650390625,85
24,hybrid,0.0247955322265625,86
25,insert,0.06699562072753906,300
25,merge,0.030994415283203125,87
25,hybrid,0.025033950805664062,91
26,insert,0.07390975952148438,325
26,merge,0.031948089599609375,95
26,hybrid,0.026941299438476562,99
27,insert,0.08296966552734375,351
27,merge,0.032901763916015625,99
27,hybrid,0.027179718017578125,103
28,insert,0.0820159912109375,378
28,merge,0.034809112548828125,103
28,hybrid,0.030040740966796875,109
29,insert,0.10228157043457031,406
29,merge,0.035762786865234375,109
29,hybrid,0.030279159545898438,116
30,insert,0.09489059448242188,435
30,merge,0.03814697265625,109
30,hybrid,0.032901763916015625,118
31,insert,0.12969970703125,465
31,merge,0.03910064697265625,112
31,hybrid,0.031948089599609375,120
32,insert,0.11706352233886719,496
32,merge,0.041961669921875,125
32,hybrid,0.03504753112792969,136
33,insert,0.12993812561035156,528
33,merge,0.04482269287109375,129
33,hybrid,0.0362396240234375,137
34,insert,0.12087821960449219,561
34,merge,0.04410743713378906,129
34,hybrid,0.03790855407714844,137
35,insert,0.1418590545654297,595
35,merge,0.04601478576660156,134
35,hybrid,0.03790855407714844,143
36,insert,0.14019012451171875,630
36,merge,0.04673004150390625,141
36,hybrid,0.04220008850097656,149
37,insert,0.1537799835205078,666
37,merge,0.05221366882324219,152
37,hybrid,0.04267692565917969,158
38,insert,0.1621246337890625,703
38,merge,0.051975250244140625,157
38,hybrid,0.04601478576660156,162
39,insert,0.17309188842773438,741
39,merge,0.051021575927734375,152
39,hybrid,0.04410743713378906,158
40,insert,0.17786026000976562,780
40,merge,0.05412101745605469,169
40,hybrid,0.04792213439941406,173
41,insert,0.18095970153808594,820
41,merge,0.05602836608886719,169
41,hybrid,0.04696846008300781,172
42,insert,0.20003318786621094,861
42,merge,0.057220458984375,175
42,hybrid,0.0476837158203125,179
43,insert,0.21600723266601562,903
43,merge,0.05888938903808594,189
43,hybrid,0.051975250244140625,191
44,insert,0.2090930938720703,946
44,merge,0.06008148193359375,188
44,hybrid,0.052928924560546875,192
45,insert,0.20599365234375,990
45,merge,0.06103515625,191
45,hybrid,0.051975250244140625,195
46,insert,0.26869773864746094,1035
46,merge,0.06413459777832031,199
46,hybrid,0.05507469177246094,205
47,insert,0.2460479736328125,1081
47,merge,0.06508827209472656,200
47,hybrid,0.054836273193359375,205
48,insert,0.2841949462890625,1128
48,merge,0.06508827209472656,209
48,hybrid,0.05507469177246094,215
49,insert,0.29087066650390625,1176
49,merge,0.06914138793945312,214
49,hybrid,0.05888938903808594,223
2,insert,0.0,1
2,merge,0.00095367431640625,1
2,hybrid,0.00095367431640625,1
3,insert,0.0011920928955078125,3
3,merge,0.0019073486328125,3
3,hybrid,0.00095367431640625,3
4,insert,0.00095367431640625,6
4,merge,0.0019073486328125,4
4,hybrid,0.00095367431640625,6
5,insert,0.0030994415283203125,10
5,merge,0.003814697265625,7
5,hybrid,0.00286102294921875,8
6,insert,0.006198883056640625,15
6,merge,0.006198883056640625,11
6,hybrid,0.00476837158203125,11
7,insert,0.006198883056640625,21
7,merge,0.007152557373046875,14
7,hybrid,0.00476837158203125,15
8,insert,0.008821487426757812,28
8,merge,0.0069141387939453125,16
8,hybrid,0.006198883056640625,18
9,insert,0.010013580322265625,36
9,merge,0.009059906005859375,20
9,hybrid,0.007152557373046875,21
10,insert,0.010967254638671875,45
10,merge,0.010013580322265625,24
10,hybrid,0.007867813110351562,24
11,insert,0.011920928955078125,55
11,merge,0.010967254638671875,25
11,hybrid,0.009059906005859375,25
12,insert,0.01621246337890625,66
12,merge,0.012159347534179688,30
12,hybrid,0.009775161743164062,32
13,insert,0.02002716064453125,78
13,merge,0.015974044799804688,34
13,hybrid,0.010967254638671875,37
14,insert,0.022172927856445312,91
14,merge,0.014781951904296875,39
14,hybrid,0.011920928955078125,42
15,insert,0.030040740966796875,105
15,merge,0.01621246337890625,38
15,hybrid,0.012636184692382812,43
16,insert,0.031948089599609375,120
16,merge,0.017881393432617188,46
16,hybrid,0.014066696166992188,52
17,insert,0.033855438232421875,136
17,merge,0.02002716064453125,50
17,hybrid,0.015974044799804688,56
18,insert,0.04029273986816406,153
18,merge,0.021696090698242188,56
18,hybrid,0.01811981201171875,59
19,insert,0.03886222839355469,171
19,merge,0.02193450927734375,57
19,hybrid,0.01811981201171875,62
20,insert,0.04601478576660156,190
20,merge,0.02384185791015625,62
20,hybrid,0.0209808349609375,63
21,insert,0.051975250244140625,210
21,merge,0.025033950805664062,70
21,hybrid,0.021696090698242188,72
22,insert,0.055789947509765625,231
22,merge,0.026226043701171875,68
22,hybrid,0.02193450927734375,71
23,insert,0.0629425048828125,253
23,merge,0.026702880859375,79
23,hybrid,0.02288818359375,80
24,insert,0.06508827209472656,276
24,merge,0.029087066650390625,81
24,hybrid,0.02288818359375,85
25,insert,0.07390975952148438,300
25,merge,0.030994415283203125,86
25,hybrid,0.025987625122070312,89
26,insert,0.07915496826171875,325
26,merge,0.031948089599609375,92
26,hybrid,0.025987625122070312,97
27,insert,0.08797645568847656,351
27,merge,0.03409385681152344,94
27,hybrid,0.027894973754882812,100
28,insert,0.08702278137207031,378
28,merge,0.03600120544433594,105
28,hybrid,0.030040740966796875,111
29,insert,0.08988380432128906,406
29,merge,0.03600120544433594,107
29,hybrid,0.029087066650390625,112
30,insert,0.10323524475097656,435
30,merge,0.03790855407714844,114
30,hybrid,0.031948089599609375,122
31,insert,0.12087821960449219,465
31,merge,0.03910064697265625,115
31,hybrid,0.033855438232421875,126
32,insert,0.12683868408203125,496
32,merge,0.04100799560546875,119
32,hybrid,0.03409385681152344,130
33,insert,0.1289844512939453,528
33,merge,0.041961669921875,120
33,hybrid,0.0362396240234375,132
34,insert,0.1201629638671875,561
34,merge,0.0438690185546875,133
34,hybrid,0.03695487976074219,140
35,insert,0.13899803161621094,595
35,merge,0.046253204345703125,143
35,hybrid,0.04100799560546875,151
36,insert,0.15687942504882812,630
36,merge,0.04792213439941406,143
36,hybrid,0.04124641418457031,149
37,insert,0.15592575073242188,666
37,merge,0.049114227294921875,143
37,hybrid,0.04291534423828125,151
38,insert,0.1697540283203125,703
38,merge,0.05316734313964844,154
38,hybrid,0.04506111145019531,159
39,insert,0.1709461212158203,741
39,merge,0.05078315734863281,151
39,hybrid,0.046253204345703125,153
40,insert,0.17595291137695312,780
40,merge,0.05316734313964844,172
40,hybrid,0.04673004150390625,174
41,insert,0.1971721649169922,820
41,merge,0.05412101745605469,171
41,hybrid,0.0457763671875,174
42,insert,0.21576881408691406,861
42,merge,0.05412101745605469,172
42,hybrid,0.04601478576660156,178
43,insert,0.202178955078125,903
43,merge,0.056743621826171875,181
43,hybrid,0.047206878662109375,184
44,insert,0.21982192993164062,946
44,merge,0.05817413330078125,187
44,hybrid,0.051021575927734375,189
45,insert,0.24199485778808594,990
45,merge,0.06198883056640625,191
45,hybrid,0.05316734313964844,194
46,insert,0.2319812774658203,1035
46,merge,0.06222724914550781,199
46,hybrid,0.051975250244140625,205
47,insert,0.2288818359375,1081
47,merge,0.0629425048828125,205
47,hybrid,0.057220458984375,208
48,insert,0.25200843811035156,1128
48,merge,0.06699562072753906,215
48,hybrid,0.05817413330078125,217
49,insert,0.2732276916503906,1176
49,merge,0.06604194641113281,213
49,hybrid,0.054836273193359375,223
2,insert,0.00095367431640625,1
2,merge,0.00095367431640625,1
2,hybrid,0.00095367431640625,1
3,insert,0.00095367431640625,3
3,merge,0.0019073486328125,2
3,hybrid,0.0011920928955078125,3
4,insert,0.00286102294921875,6
4,merge,0.0030994415283203125,4
4,hybrid,0.0019073486328125,6
5,insert,0.004291534423828125,10
5,merge,0.003814697265625,8
5,hybrid,0.0030994415283203125,8
6,insert,0.0050067901611328125,15
6,merge,0.0050067901611328125,9
6,hybrid,0.003814697265625,10
7,insert,0.005245208740234375,21
7,merge,0.0057220458984375,11
7,hybrid,0.004291534423828125,12
8,insert,0.009775161743164062,28
8,merge,0.0069141387939453125,15
8,hybrid,0.0050067901611328125,18
9,insert,0.010967254638671875,36
9,merge,0.008821487426757812,20
9,hybrid,0.0069141387939453125,22
10,insert,0.010967254638671875,45
10,merge,0.010251998901367188,23
10,hybrid,0.007867813110351562,24
11,insert,0.01621246337890625,55
11,merge,0.010967254638671875,27
11,hybrid,0.009059906005859375,28
12,insert,0.017881393432617188,66
12,merge,0.013113021850585938,30
12,hybrid,0.010013580322265625,32
13,insert,0.018358230590820312,78
13,merge,0.013113021850585938,35
13,hybrid,0.011920928955078125,37
14,insert,0.024080276489257812,91
14,merge,0.0152587890625,36
14,hybrid,0.010967254638671875,40
15,insert,0.027894973754882812,105
15,merge,0.018835067749023438,43
15,hybrid,0.014066696166992188,47
16,insert,0.031948089599609375,120
16,merge,0.017881393432617188,48
16,hybrid,0.014066696166992188,52
17,insert,0.030994415283203125,136
17,merge,0.019073486328125,52
17,hybrid,0.015020370483398438,55
18,insert,0.034809112548828125,153
18,merge,0.02002716064453125,56
18,hybrid,0.01811981201171875,59
19,insert,0.04673004150390625,171
19,merge,0.02193450927734375,58
19,hybrid,0.018358230590820312,63
20,insert,0.048160552978515625,190
20,merge,0.02288818359375,62
20,hybrid,0.018835067749023438,64
21,insert,0.04506111145019531,210
21,merge,0.024080276489257812,63
21,hybrid,0.02002716064453125,65
22,insert,0.06222724914550781,231
22,merge,0.025987625122070312,76
22,hybrid,0.02193450927734375,77
23,insert,0.06699562072753906,253
23,merge,0.027179718017578125,80
23,hybrid,0.024080276489257812,81
24,insert,0.06508827209472656,276
24,merge,0.027894973754882812,77
24,hybrid,0.024080276489257812,82
25,insert,0.07605552673339844,300
25,merge,0.030994415283203125,88
25,hybrid,0.025033950805664062,90
26,insert,0.07700920104980469,325
26,merge,0.031948089599609375,93
26,hybrid,0.027179718017578125,98
27,insert,0.07700920104980469,351
27,merge,0.03314018249511719,101
27,hybrid,0.027894973754882812,106
28,insert,0.09584426879882812,378
28,merge,0.03504753112792969,99
28,hybrid,0.027894973754882812,106
29,insert,0.09703636169433594,406
29,merge,0.03600120544433594,110
29,hybrid,0.030994415283203125,117
30,insert,0.10704994201660156,435
30,merge,0.03814697265625,112
30,hybrid,0.031948089599609375,118
31,insert,0.10919570922851562,465
31,merge,0.03981590270996094,119
31,hybrid,0.03314018249511719,127
32,insert,0.11801719665527344,496
32,merge,0.04029273986816406,118
32,hybrid,0.034809112548828125,130
33,insert,0.12111663818359375,528
33,merge,0.041961669921875,127
33,hybrid,0.03695487976074219,135
34,insert,0.11992454528808594,561
34,merge,0.04601478576660156,133
34,hybrid,0.03719329833984375,142
35,insert,0.141143798828125,595
35,merge,0.04506111145019531,135
35,hybrid,0.03886222839355469,141
36,insert,0.13709068298339844,630
36,merge,0.048160552978515625,148
36,hybrid,0.04291534423828125,154
37,insert,0.15687942504882812,666
37,merge,0.04887580871582031,147
37,hybrid,0.0438690185546875,151
38,insert,0.16117095947265625,703
38,merge,0.05078315734863281,157
38,hybrid,0.04506111145019531,160
39,insert,0.16117095947265625,741
39,merge,0.052928924560546875,164
39,hybrid,0.04673004150390625,167
40,insert,0.1761913299560547,780
40,merge,0.05364418029785156,165
40,hybrid,0.04696846008300781,166
41,insert,0.21386146545410156,820
41,merge,0.05698204040527344,163
41,hybrid,0.050067901611328125,168
42,insert,0.20194053649902344,861
42,merge,0.05698204040527344,178
42,hybrid,0.051021575927734375,181
43,insert,0.1919269561767578,903
43,merge,0.05984306335449219,182
43,hybrid,0.051021575927734375,184
44,insert,0.20003318786621094,946
44,merge,0.06103515625,186
44,hybrid,0.051975250244140625,192
45,insert,0.2281665802001953,990
45,merge,0.06198883056640625,188
45,hybrid,0.052928924560546875,194
46,insert,0.2281665802001953,1035
46,merge,0.06508827209472656,205
46,hybrid,0.05602836608886719,209
47,insert,0.25582313537597656,1081
47,merge,0.06413459777832031,204
47,hybrid,0.05412101745605469,211
48,insert,0.24771690368652344,1128
48,merge,0.06604194641113281,210
48,hybrid,0.057220458984375,213
49,insert,0.27632713317871094,1176
49,merge,0.06771087646484375,216
49,hybrid,0.05936622619628906,227
2,insert,0.0011920928955078125,1
2,merge,0.0007152557373046875,1
2,hybrid,0.00095367431640625,1
3,insert,0.0021457672119140625,3
3,merge,0.00286102294921875,3
3,hybrid,0.00095367431640625,3
4,insert,0.0021457672119140625,6
4,merge,0.0030994415283203125,4
4,hybrid,0.0016689300537109375,6
5,insert,0.003814697265625,10
5,merge,0.006198883056640625,8
5,hybrid,0.003814697265625,8
6,insert,0.005245208740234375,15
6,merge,0.0059604644775390625,10
6,hybrid,0.0040531158447265625,11
7,insert,0.0069141387939453125,21
7,merge,0.0069141387939453125,13
7,hybrid,0.0050067901611328125,15
8,insert,0.007867813110351562,28
8,merge,0.010251998901367188,17
8,hybrid,0.0059604644775390625,19
9,insert,0.010013580322265625,36
9,merge,0.008821487426757812,20
9,hybrid,0.007152557373046875,22
10,insert,0.011920928955078125,45
10,merge,0.009775161743164062,23
10,hybrid,0.009059906005859375,24
11,insert,0.014781951904296875,55
11,merge,0.011205673217773438,26
11,hybrid,0.008821487426757812,27
12,insert,0.017881393432617188,66
12,merge,0.013113021850585938,31
12,hybrid,0.010013580322265625,32
13,insert,0.017881393432617188,78
13,merge,0.013113021850585938,31
13,hybrid,0.010967254638671875,34
14,insert,0.0209808349609375,91
14,merge,0.01621246337890625,39
14,hybrid,0.013113021850585938,42
15,insert,0.02193450927734375,105
15,merge,0.016927719116210938,40
15,hybrid,0.013113021850585938,44
16,insert,0.0247955322265625,120
16,merge,0.019073486328125,44
16,hybrid,0.014066696166992188,49
17,insert,0.03719329833984375,136
17,merge,0.06008148193359375,49
17,hybrid,0.025272369384765625,54
18,insert,0.03314018249511719,153
18,merge,0.02288818359375,54
18,hybrid,0.01811981201171875,57
19,insert,0.04506111145019531,171
19,merge,0.02384185791015625,62
19,hybrid,0.018835067749023438,64
20,insert,0.04291534423828125,190
20,merge,0.024080276489257812,62
20,hybrid,0.02002716064453125,63
21,insert,0.05030632019042969,210
21,merge,0.0247955322265625,70
21,hybrid,0.02193450927734375,70
22,insert,0.05316734313964844,231
22,merge,0.02574920654296875,74
22,hybrid,0.022172927856445312,76
23,insert,0.05125999450683594,253
23,merge,0.028848648071289062,78
23,hybrid,0.023126602172851562,81
24,insert,0.0667572021484375,276
24,merge,0.029325485229492188,85
24,hybrid,0.0247955322265625,87
25,insert,0.07009506225585938,300
25,merge,0.029802322387695312,83
25,hybrid,0.025272369384765625,89
26,insert,0.06914138793945312,325
26,merge,0.031948089599609375,87
26,hybrid,0.02574920654296875,94
27,insert,0.08702278137207031,351
27,merge,0.033855438232421875,101
27,hybrid,0.027894973754882812,105
28,insert,0.09512901306152344,378
28,merge,0.03504753112792969,103
28,hybrid,0.028848648071289062,108
29,insert,0.09226799011230469,406
29,merge,0.035762786865234375,104
29,hybrid,0.030994415283203125,114
30,insert,0.09703636169433594,435
30,merge,0.03886222839355469,113
30,hybrid,0.031948089599609375,121
31,insert,0.10418891906738281,465
31,merge,0.03910064697265625,119
31,hybrid,0.03504753112792969,129
32,insert,0.12087821960449219,496
32,merge,0.04100799560546875,121
32,hybrid,0.032901763916015625,133
33,insert,0.10895729064941406,528
33,merge,0.04220008850097656,121
33,hybrid,0.03600120544433594,131
34,insert,0.13113021850585938,561
34,merge,0.047206878662109375,129
34,hybrid,0.03886222839355469,137
35,insert,0.1556873321533203,595
35,merge,0.047206878662109375,139
35,hybrid,0.04100799560546875,147
36,insert,0.1468658447265625,630
36,merge,0.048160552978515625,145
36,hybrid,0.041961669921875,153
37,insert,0.17189979553222656,666
37,merge,0.049114227294921875,144
37,hybrid,0.041961669921875,149
38,insert,0.1671314239501953,703
38,merge,0.049114227294921875,147
38,hybrid,0.04291534423828125,152
39,insert,0.18596649169921875,741
39,merge,0.051975250244140625,155
39,hybrid,0.04601478576660156,158
40,insert,0.17881393432617188,780
40,merge,0.05412101745605469,163
40,hybrid,0.04601478576660156,168
41,insert,0.20694732666015625,820
41,merge,0.05602836608886719,170
41,hybrid,0.04887580871582031,175
42,insert,0.20623207092285156,861
42,merge,0.05793571472167969,168
42,hybrid,0.050067901611328125,173
43,insert,0.2181529998779297,903
43,merge,0.05888938903808594,179
43,hybrid,0.051021575927734375,183
44,insert,0.22602081298828125,946
44,merge,0.05984306335449219,185
44,hybrid,0.051021575927734375,188
45,insert,0.24390220642089844,990
45,merge,0.06103515625,191
45,hybrid,0.052928924560546875,195
46,insert,0.22912025451660156,1035
46,merge,0.0629425048828125,198
46,hybrid,0.051021575927734375,206
47,insert,0.2486705780029297,1081
47,merge,0.06413459777832031,202
47,hybrid,0.053882598876953125,209
48,insert,0.27489662170410156,1128
48,merge,0.06699562072753906,206
48,hybrid,0.05412101745605469,216
49,insert,0.2872943878173828,1176
49,merge,0.06794929504394531,216
49,hybrid,0.05602836608886719,221
2,insert,0.00095367431640625,1
2,merge,0.00095367431640625,1
2,hybrid,0.00095367431640625,1
3,insert,0.00095367431640625,3
3,merge,0.0019073486328125,3
3,hybrid,0.00095367431640625,3
4,insert,0.00286102294921875,6
4,merge,0.00286102294921875,4
4,hybrid,0.0030994415283203125,6
5,insert,0.0040531158447265625,10
5,merge,0.0040531158447265625,8
5,hybrid,0.0040531158447265625,8
6,insert,0.006198883056640625,15
6,merge,0.0050067901611328125,10
6,hybrid,0.0040531158447265625,10
7,insert,0.0059604644775390625,21
7,merge,0.0069141387939453125,13
7,hybrid,0.0050067901611328125,14
8,insert,0.008106231689453125,28
8,merge,0.007867813110351562,17
8,hybrid,0.0050067901611328125,19
9,insert,0.010013580322265625,36
9,merge,0.008821487426757812,20
9,hybrid,0.007152557373046875,21
10,insert,0.010967254638671875,45
10,merge,0.010013580322265625,21
10,hybrid,0.008106231689453125,22
11,insert,0.014066696166992188,55
11,merge,0.010967254638671875,28
11,hybrid,0.009059906005859375,28
12,insert,0.016927719116210938,66
12,merge,0.011920928955078125,30
12,hybrid,0.010013580322265625,31
13,insert,0.02002716064453125,78
13,merge,0.013113021850585938,35
13,hybrid,0.010013580322265625,37
14,insert,0.0209808349609375,91
14,merge,0.014066696166992188,36
14,hybrid,0.011920928955078125,40
15,insert,0.025987625122070312,105
15,merge,0.015974044799804688,42
15,hybrid,0.012874603271484375,46
16,insert,0.031948089599609375,120
16,merge,0.0171661376953125,45
16,hybrid,0.013828277587890625,53
17,insert,0.035762786865234375,136
17,merge,0.019073486328125,51
17,hybrid,0.015974044799804688,55
18,insert,0.03504753112792969,153
18,merge,0.019788742065429688,54
18,hybrid,0.0171661376953125,57
19,insert,0.048160552978515625,171
19,merge,0.021219253540039062,57
19,hybrid,0.018835067749023438,60
20,insert,0.04601478576660156,190
20,merge,0.02384185791015625,64
20,hybrid,0.021219253540039062,65
21,insert,0.054836273193359375,210
21,merge,0.024080276489257812,67
21,hybrid,0.02002716064453125,70
22,insert,0.06008148193359375,231
22,merge,0.02574920654296875,74
22,hybrid,0.02193450927734375,77
23,insert,0.06222724914550781,253
23,merge,0.025987625122070312,73
23,hybrid,0.02193450927734375,78
24,insert,0.05984306335449219,276
24,merge,0.029325485229492188,84
24,hybrid,0.02384185791015625,87
25,insert,0.07128715515136719,300
25,merge,0.029802322387695312,83
25,hybrid,0.025033950805664062,89
26,insert,0.06723403930664062,325
26,merge,0.032901763916015625,93
26,hybrid,0.025987625122070312,98
27,insert,0.08225440979003906,351
27,merge,0.03314018249511719,97
27,hybrid,0.027894973754882812,101
28,insert,0.08296966552734375,378
28,merge,0.03409385681152344,99
28,hybrid,0.026941299438476562,106
29,insert,0.09894371032714844,406
29,merge,0.03910064697265625,110
29,hybrid,0.030994415283203125,117
30,insert,0.10895729064941406,435
30,merge,0.04100799560546875,115
30,hybrid,0.032901763916015625,122
31,insert,0.11014938354492188,465
31,merge,0.03886222839355469,115
31,hybrid,0.03409385681152344,126
32,insert,0.10085105895996094,496
32,merge,0.04029273986816406,118
32,hybrid,0.032901763916015625,127
33,insert,0.1289844512939453,528
33,merge,0.04291534423828125,128
33,hybrid,0.03600120544433594,137
34,insert,0.13303756713867188,561
34,merge,0.04315376281738281,129
34,hybrid,0.03790855407714844,138
35,insert,0.13899803161621094,595
35,merge,0.04601478576660156,138
35,hybrid,0.0400543212890625,148
36,insert,0.15115737915039062,630
36,merge,0.0476837158203125,144
36,hybrid,0.04100799560546875,151
37,insert,0.15997886657714844,666
37,merge,0.04887580871582031,150
37,hybrid,0.04315376281738281,157
38,insert,0.17213821411132812,703
38,merge,0.051975250244140625,157
38,hybrid,0.04792213439941406,165
39,insert,0.18215179443359375,741
39,merge,0.053882598876953125,162
39,hybrid,0.046253204345703125,166
40,insert,0.1671314239501953,780
40,merge,0.052928924560546875,158
40,hybrid,0.046253204345703125,162
41,insert,0.2040863037109375,820
41,merge,0.05507469177246094,170
41,hybrid,0.04673004150390625,174
42,insert,0.21886825561523438,861
42,merge,0.05602836608886719,169
42,hybrid,0.047206878662109375,174
43,insert,0.21409988403320312,903
43,merge,0.05888938903808594,185
43,hybrid,0.04982948303222656,189
44,insert,0.2300739288330078,946
44,merge,0.05984306335449219,186
44,hybrid,0.051975250244140625,191
45,insert,0.2319812774658203,990
45,merge,0.06175041198730469,194
45,hybrid,0.052928924560546875,199
46,insert,0.2529621124267578,1035
46,merge,0.0629425048828125,198
46,hybrid,0.053882598876953125,203
47,insert,0.2529621124267578,1081
47,merge,0.06198883056640625,206
47,hybrid,0.05412101745605469,210
48,insert,0.25916099548339844,1128
48,merge,0.06389617919921875,209
48,hybrid,0.05507469177246094,217
49,insert,0.2739429473876953,1176
49,merge,0.06604194641113281,226
49,hybrid,0.05817413330078125,232
2,insert,0.00095367431640625,1
2,merge,0.0019073486328125,1
2,hybrid,0.0011920928955078125,1
3,insert,0.0021457672119140625,3
3,merge,0.0021457672119140625,3
3,hybrid,0.0019073486328125,3
4,insert,0.0021457672119140625,6
4,merge,0.0040531158447265625,5
4,hybrid,0.0019073486328125,6
5,insert,0.0040531158447265625,10
5,merge,0.004291534423828125,7
5,hybrid,0.003814697265625,7
6,insert,0.0050067901611328125,15
6,merge,0.0050067901611328125,9
6,hybrid,0.0040531158447265625,10
7,insert,0.0069141387939453125,21
7,merge,0.007152557373046875,14
7,hybrid,0.0050067901611328125,15
8,insert,0.008821487426757812,28
8,merge,0.0069141387939453125,14
8,hybrid,0.0059604644775390625,17
9,insert,0.010967254638671875,36
9,merge,0.007867813110351562,19
9,hybrid,0.008106231689453125,22
10,insert,0.012159347534179688,45
10,merge,0.009298324584960938,23
10,hybrid,0.007152557373046875,25
11,insert,0.012636184692382812,55
11,merge,0.010967254638671875,27
11,hybrid,0.008821487426757812,27
12,insert,0.013828277587890625,66
12,merge,0.011920928955078125,28
12,hybrid,0.009059906005859375,30
13,insert,0.0209808349609375,78
13,merge,0.012874603271484375,32
13,hybrid,0.013113021850585938,34
14,insert,0.023126602172851562,91
14,merge,0.014781951904296875,38
14,hybrid,0.012159347534179688,41
15,insert,0.024080276489257812,105
15,merge,0.01621246337890625,41
15,hybrid,0.013113021850585938,44
16,insert,0.030994415283203125,120
16,merge,0.01811981201171875,48
16,hybrid,0.014066696166992188,53
17,insert,0.031948089599609375,136
17,merge,0.019073486328125,51
17,hybrid,0.015735626220703125,56
18,insert,0.03814697265625,153
18,merge,0.0209808349609375,55
18,hybrid,0.016927719116210938,60
19,insert,0.04100799560546875,171
19,merge,0.0209808349609375,59
19,hybrid,0.018835067749023438,62
20,insert,0.0400543212890625,190
20,merge,0.02288818359375,60
20,hybrid,0.02002716064453125,61
21,insert,0.05507469177246094,210
21,merge,0.027179718017578125,67
21,hybrid,0.021696090698242188,68
22,insert,0.05507469177246094,231
22,merge,0.025033950805664062,68
22,hybrid,0.022172927856445312,71
23,insert,0.057220458984375,253
23,merge,0.027894973754882812,77
23,hybrid,0.023126602172851562,79
24,insert,0.07200241088867188,276
24,merge,0.029802322387695312,84
24,hybrid,0.026226043701171875,87
25,insert,0.06508827209472656,300
25,merge,0.030040740966796875,90
25,hybrid,0.025987625122070312,92
26,insert,0.07486343383789062,325
26,merge,0.031948089599609375,89
26,hybrid,0.030994415283203125,94
27,insert,0.0820159912109375,351
27,merge,0.032901763916015625,98
27,hybrid,0.029325485229492188,103
28,insert,0.08606910705566406,378
28,merge,0.03409385681152344,95
28,hybrid,0.029802322387695312,104
29,insert,0.09894371032714844,406
29,merge,0.03719329833984375,108
29,hybrid,0.030040740966796875,117
30,insert,0.1010894775390625,435
30,merge,0.0400543212890625,114
30,hybrid,0.031948089599609375,121
31,insert,0.10323524475097656,465
31,merge,0.03886222839355469,117
31,hybrid,0.03314018249511719,126
32,insert,0.11706352233886719,496
32,merge,0.04124641418457031,124
32,hybrid,0.034809112548828125,134
33,insert,0.12373924255371094,528
33,merge,0.041961669921875,128
33,hybrid,0.03600120544433594,137
34,insert,0.13875961303710938,561
34,merge,0.04506111145019531,136
34,hybrid,0.03814697265625,145
35,insert,0.1239776611328125,595
35,merge,0.04601478576660156,138
35,hybrid,0.03814697265625,148
36,insert,0.1621246337890625,630
36,merge,0.0476837158203125,143
36,hybrid,0.04124641418457031,148
37,insert,0.1506805419921875,666
37,merge,0.049114227294921875,148
37,hybrid,0.04315376281738281,152
38,insert,0.17213821411132812,703
38,merge,0.050067901611328125,154
38,hybrid,0.04291534423828125,158
39,insert,0.18215179443359375,741
39,merge,0.052928924560546875,160
39,hybrid,0.04506111145019531,165
40,insert,0.179290771484375,780
40,merge,0.053882598876953125,165
40,hybrid,0.04601478576660156,167
41,insert,0.1761913299560547,820
41,merge,0.05507469177246094,169
41,hybrid,0.04887580871582031,169
42,insert,0.2028942108154297,861
42,merge,0.057220458984375,173
42,hybrid,0.04887580871582031,176
43,insert,0.21886825561523438,903
43,merge,0.0591278076171875,187
43,hybrid,0.051975250244140625,191
44,insert,0.21696090698242188,946
44,merge,0.05888938903808594,189
44,hybrid,0.04982948303222656,191
45,insert,0.2429485321044922,990
45,merge,0.06198883056640625,197
45,hybrid,0.054836273193359375,200
46,insert,0.24127960205078125,1035
46,merge,0.06198883056640625,191
46,hybrid,0.05412101745605469,195
47,insert,0.2620220184326172,1081
47,merge,0.0629425048828125,207
47,hybrid,0.053882598876953125,212
48,insert,0.26702880859375,1128
48,merge,0.06389617919921875,210
48,hybrid,0.05507469177246094,216
49,insert,0.2791881561279297,1176
49,merge,0.06771087646484375,215
49,hybrid,0.0591278076171875,219
2,insert,0.00095367431640625,1
2,merge,0.00095367431640625,1
2,hybrid,0.00095367431640625,1
3,insert,0.00095367431640625,3
3,merge,0.0016689300537109375,3
3,hybrid,0.00095367431640625,3
4,insert,0.0030994415283203125,6
4,merge,0.00286102294921875,4
4,hybrid,0.0030994415283203125,6
5,insert,0.004291534423828125,10
5,merge,0.003814697265625,7
5,hybrid,0.0030994415283203125,8
6,insert,0.006198883056640625,15
6,merge,0.0050067901611328125,9
6,hybrid,0.0040531158447265625,10
7,insert,0.003814697265625,21
7,merge,0.007152557373046875,11
7,hybrid,0.003814697265625,13
8,insert,0.0069141387939453125,28
