sizeOfArray,algo,time,comparisions
150827,merge,548.9978790283203,2406822
150827,hybrid,523.4692096710205,2430857
150904,merge,549.5009422302246,2408352
150904,hybrid,518.5737609863281,2432144
151023,merge,548.2838153839111,2410193
151023,hybrid,524.1878032684326,2433984
151050,merge,540.2522087097168,2410642
151050,hybrid,517.301082611084,2434341
151165,merge,548.9211082458496,2412633
151165,hybrid,521.942138671875,2436250
151278,merge,546.6718673706055,2414694
151278,hybrid,522.3977565765381,2438085
151436,merge,544.2829132080078,2417494
151436,hybrid,518.9409255981445,2440736
151504,merge,557.7762126922607,2418722
151504,hybrid,530.667781829834,2441957
151608,merge,551.163911819458,2420348
151608,hybrid,534.2998504638672,2443510
151660,merge,557.4519634246826,2421261
151660,hybrid,538.1629467010498,2444309
151839,merge,552.9773235321045,2424628
151839,hybrid,530.8520793914795,2447570
151890,merge,547.1718311309814,2425450
151890,hybrid,531.012773513794,2448391
152012,merge,545.6709861755371,2427515
152012,hybrid,528.1169414520264,2450412
152084,merge,554.8591613769531,2428560
152084,hybrid,536.2660884857178,2451314
152223,merge,546.6098785400391,2430781
152223,hybrid,522.8316783905029,2453296
152314,merge,554.8927783966064,2432842
152314,hybrid,530.7052135467529,2455223
152426,merge,547.0571517944336,2434864
152426,hybrid,530.0889015197754,2457220
152512,merge,551.2368679046631,2436349
152512,hybrid,528.1491279602051,2458577
152593,merge,553.5259246826172,2437660
152593,hybrid,526.3679027557373,2459806
152696,merge,579.8039436340332,2439350
152696,hybrid,548.8848686218262,2461281
152767,merge,566.5919780731201,2440686
152767,hybrid,535.905122756958,2462687
152915,merge,565.8230781555176,2443354
152915,hybrid,532.2308540344238,2465276
153044,merge,550.734281539917,2445140
153044,hybrid,528.3842086791992,2467062
153087,merge,553.0202388763428,2446505
153087,hybrid,525.3560543060303,2467984
153156,merge,554.0611743927002,2447754
153156,hybrid,532.0248603820801,2469366
153300,merge,551.7680644989014,2449905
153300,hybrid,530.5068492889404,2471347
153396,merge,552.2861480712891,2451730
153396,hybrid,528.6478996276855,2473193
153455,merge,557.7230453491211,2452929
153455,hybrid,528.496265411377,2474179
153613,merge,559.4391822814941,2455372
153613,hybrid,527.3022651672363,2476642
153748,merge,556.9279193878174,2457624
153748,hybrid,533.858060836792,2478645
153787,merge,551.1507987976074,2458499
153787,hybrid,533.6651802062988,2479489
153889,merge,552.0508289337158,2459881
153889,hybrid,529.2339324951172,2480912
154037,merge,560.6930255889893,2462929
154037,hybrid,538.3727550506592,2483732
154092,merge,559.502124786377,2463782
154092,hybrid,536.9300842285156,2484624
154186,merge,570.2049732208252,2465690
154186,hybrid,532.1469306945801,2486205
154280,merge,566.9481754302979,2467423
154280,hybrid,553.3480644226074,2487883
154414,merge,556.0548305511475,2469379
154414,hybrid,530.4598808288574,2489805
154542,merge,556.2748908996582,2471646
154542,hybrid,539.0288829803467,2491775
154561,merge,559.0338706970215,2471908
154561,hybrid,536.8378162384033,2492136
154651,merge,556.1490058898926,2473753
154651,hybrid,532.2318077087402,2493811
154758,merge,563.3249282836914,2475480
154758,hybrid,535.0430011749268,2495478
154918,merge,589.4901752471924,2478452
154918,hybrid,548.0482578277588,2498209
155022,merge,555.7136535644531,2480283
155022,hybrid,538.4387969970703,2499999
155051,merge,591.1059379577637,2480619
155051,hybrid,557.7998161315918,2500445
155177,merge,559.6091747283936,2482570
155177,hybrid,532.6416492462158,2501972
155328,merge,557.6488971710205,2485392
155328,hybrid,541.1100387573242,2504907
155434,merge,560.8072280883789,2487657
155434,hybrid,550.0469207763672,2506906
155540,merge,561.5460872650146,2489240
155540,hybrid,535.0110530853271,2508428
155649,merge,560.4560375213623,2491256
155649,hybrid,534.6808433532715,2510234
155710,merge,558.1910610198975,2492298
155710,hybrid,536.1599922180176,2511387
155826,merge,565.5279159545898,2494237
155826,hybrid,538.2399559020996,2513150
155918,merge,562.5221729278564,2495622
155918,hybrid,546.7982292175293,2514428
156034,merge,578.5520076751709,2497933
156034,hybrid,560.1410865783691,2516650
156139,merge,560.9362125396729,2499431
156139,hybrid,542.140007019043,2518229
156182,merge,565.173864364624,2500412
156182,hybrid,556.3199520111084,2518958
156262,merge,572.9658603668213,2501275
156262,hybrid,544.874906539917,2519843
156358,merge,564.6719932556152,2503449
156358,hybrid,543.363094329834,2521900
156510,merge,575.9587287902832,2506330
156510,hybrid,567.141056060791,2524651
156641,merge,600.8830070495605,2508543
156641,hybrid,545.3970432281494,2526538
156732,merge,592.047929763794,2509844
156732,hybrid,559.0717792510986,2527898
156779,merge,586.7519378662109,2510725
156779,hybrid,565.8059120178223,2528624
156857,merge,567.9748058319092,2512429
156857,hybrid,560.1527690887451,2530202
157002,merge,564.4910335540771,2514668
157002,hybrid,540.7769680023193,2532408
157064,merge,565.5088424682617,2515293
157064,hybrid,542.2830581665039,2533009
157248,merge,571.3388919830322,2518681
157248,hybrid,550.4209995269775,2536208
157261,merge,570.7221031188965,2519271
157261,hybrid,547.7471351623535,2536616
157419,merge,564.9380683898926,2522255
157419,hybrid,542.3460006713867,2539657
157493,merge,572.5839138031006,2523290
157493,hybrid,549.1881370544434,2540585
157636,merge,567.695140838623,2525892
157636,hybrid,543.4339046478271,2543021
157685,merge,571.5470314025879,2526917
157685,hybrid,551.7990589141846,2543880
157767,merge,576.7810344696045,2528018
157767,hybrid,556.3840866088867,2544845
157871,merge,575.0448703765869,2530006
157871,hybrid,561.9909763336182,2547009
158010,merge,604.3691635131836,2532467
158010,hybrid,559.4770908355713,2549264
158058,merge,580.9650421142578,2532913
158058,hybrid,561.1867904663086,2549632
158220,merge,569.4260597229004,2536045
158220,hybrid,560.8041286468506,2552689
158349,merge,595.008134841919,2538166
158349,hybrid,570.1761245727539,2554639
158383,merge,575.2067565917969,2538657
158383,hybrid,547.6579666137695,2555102
158537,merge,570.807695388794,2541717
158537,hybrid,549.5688915252686,2557970
158552,merge,577.0761966705322,2542104
158552,hybrid,547.8410720825195,2558256
158734,merge,589.6470546722412,2545051
158734,hybrid,570.7769393920898,2561201
158819,merge,572.8352069854736,2546361
158819,hybrid,548.6898422241211,2562245
158909,merge,577.106237411499,2547975
158909,hybrid,554.3060302734375,2563809
159041,merge,572.3509788513184,2550450
159041,hybrid,553.1659126281738,2566199
159133,merge,577.2099494934082,2551964
159133,hybrid,564.9831295013428,2567545
159231,merge,590.789794921875,2554050
159231,hybrid,552.7842044830322,2569521
159282,merge,586.3358974456787,2554859
159282,hybrid,584.7389698028564,2570367
159385,merge,624.8970031738281,2556300
159385,hybrid,578.9330005645752,2571757
159459,merge,590.4710292816162,2557578
159459,hybrid,569.317102432251,2572838
159600,merge,605.2629947662354,2559982
159600,hybrid,573.2271671295166,2575138
159652,merge,590.562105178833,2561126
159652,hybrid,561.7189407348633,2576129
159831,merge,587.4848365783691,2564590
159831,hybrid,567.0039653778076,2579529
159907,merge,595.5109596252441,2566119
159907,hybrid,571.1078643798828,2581127
160024,merge,621.3891506195068,2567687
160024,hybrid,591.7620658874512,2582431
160063,merge,592.292070388794,2568344
160063,hybrid,573.9247798919678,2583008
160178,merge,605.1692962646484,2570383
160178,hybrid,584.6080780029297,2584992
160269,merge,601.1488437652588,2571652
160269,hybrid,569.3800449371338,2586277
160391,merge,603.6999225616455,2574180
160391,hybrid,565.6599998474121,2588555
160510,merge,591.0680294036865,2576074
160510,hybrid,565.2620792388916,2590211
160633,merge,597.6619720458984,2578723
160633,hybrid,574.6650695800781,2592655
160683,merge,592.440128326416,2579188
160683,hybrid,566.5161609649658,2593204
160776,merge,589.3759727478027,2580617
160776,hybrid,570.2459812164307,2594549
160924,merge,594.4831371307373,2583453
160924,hybrid,578.7901878356934,2597383
161019,merge,614.0360832214355,2584940
161019,hybrid,585.3760242462158,2598637
161114,merge,606.1811447143555,2585794
161114,hybrid,567.439079284668,2599656
161198,merge,595.0820446014404,2588265
161198,hybrid,582.2398662567139,2601775
161304,merge,607.9912185668945,2589878
161304,hybrid,579.754114151001,2603354
161448,merge,596.7738628387451,2592211
161448,hybrid,590.1749134063721,2605581
161539,merge,605.9741973876953,2594207
161539,hybrid,587.1491432189941,2607417
161575,merge,600.3167629241943,2595167
161575,hybrid,565.7038688659668,2608250
161663,merge,592.3151969909668,2596314
161663,hybrid,571.5382099151611,2609405
161760,merge,611.6390228271484,2597799
161760,hybrid,598.5863208770752,2610718
161903,merge,630.5019855499268,2600624
161903,hybrid,590.4922485351562,2613396
161962,merge,601.876974105835,2601784
161962,hybrid,578.6130428314209,2614587
162111,merge,587.2538089752197,2604339
162111,hybrid,581.1238288879395,2616962
162206,merge,616.7819499969482,2605612
162206,hybrid,674.5989322662354,2618093
162267,merge,638.7550830841064,2606804
162267,hybrid,574.2700099945068,2619358
991,merge,2.2351741790771484,8610
991,hybrid,1.9938945770263672,8915
3003,merge,7.633686065673828,30992
3003,hybrid,7.144927978515625,31306
5040,merge,13.416051864624023,55587
5040,hybrid,12.730836868286133,56024
7003,merge,19.863605499267578,80678
7003,hybrid,18.54705810546875,82230
9034,merge,26.551246643066406,107474
9034,hybrid,24.22499656677246,109393
10965,merge,31.866788864135742,133590
10965,hybrid,30.137300491333008,134574
13003,merge,38.13314437866211,161525
13003,hybrid,35.94398498535156,163634
14967,merge,44.42429542541504,188875
14967,hybrid,42.17410087585449,192859
16984,merge,52.583932876586914,217283
16984,hybrid,49.990177154541016,222084
18964,merge,58.027029037475586,245989
18964,hybrid,54.97384071350098,248836
20964,merge,65.14191627502441,275067
20964,hybrid,62.453269958496094,276597
22958,merge,72.61013984680176,304084
22958,hybrid,69.8549747467041,306266
162367,merge,615.8568859100342,2608424
162367,hybrid,599.8458862304688,2621010
25005,merge,79.40411567687988,334146
25005,hybrid,74.42474365234375,337245
26967,merge,86.46512031555176,363302
26967,hybrid,81.34102821350098,368489
28999,merge,94.59376335144043,393656
28999,hybrid,92.8351879119873,400724
31014,merge,103.55401039123535,423858
31014,hybrid,97.03707695007324,433071
32957,merge,109.9998950958252,452980
32957,hybrid,101.35912895202637,463685
34981,merge,117.13290214538574,484234
34981,hybrid,109.47799682617188,492941
162475,merge,654.7219753265381,2610284
162475,hybrid,618.6180114746094,2622624
36991,merge,122.2841739654541,515341
36991,hybrid,115.55695533752441,522063
39022,merge,129.43601608276367,546759
39022,hybrid,122.65324592590332,551407
40987,merge,135.65301895141602,577026
40987,hybrid,128.91507148742676,579757
43020,merge,142.9438591003418,608856
43020,hybrid,135.57195663452148,612342
44981,merge,150.46310424804688,639387
44981,hybrid,143.25594902038574,643501
162635,merge,625.3948211669922,2613425
162635,hybrid,601.8612384796143,2625389
46992,merge,157.39202499389648,670759
46992,hybrid,150.32601356506348,675578
48971,merge,164.11900520324707,701867
48971,hybrid,155.487060546875,707244
51011,merge,177.45304107666016,734150
51011,hybrid,168.92170906066895,741498
162724,merge,623.143196105957,2614777
162724,hybrid,598.8631248474121,2626734
52962,merge,184.25393104553223,765101
52962,hybrid,172.85680770874023,774375
55008,merge,186.16104125976562,797727
55008,hybrid,176.48696899414062,808978
56978,merge,192.90709495544434,829016
56978,hybrid,182.22308158874512,842298
59044,merge,201.34282112121582,861706
59044,hybrid,194.51117515563965,877094
162798,merge,611.1869812011719,2615857
162798,hybrid,597.8360176086426,2627831
61041,merge,213.57107162475586,893698
61041,hybrid,197.4802017211914,911092
63030,merge,219.9268341064453,925580
63030,hybrid,206.5432071685791,944908
162925,merge,630.1631927490234,2618310
162925,hybrid,594.5830345153809,2630222
64999,merge,223.96278381347656,957081
64999,hybrid,210.2530002593994,978307
67026,merge,230.438232421875,990308
67026,hybrid,222.98312187194824,1010554
69003,merge,239.59922790527344,1022746
69003,hybrid,225.8009910583496,1041090
162992,merge,620.7430362701416,2619445
162992,hybrid,586.3518714904785,2631201
70950,merge,246.0000514984131,1054516
70950,hybrid,235.1541519165039,1071128
72960,merge,259.2470645904541,1087607
72960,hybrid,241.0118579864502,1102054
163110,merge,612.717866897583,2621459
163110,hybrid,607.4490547180176,2633138
74971,merge,270.78866958618164,1120584
74971,hybrid,255.03206253051758,1133045
77006,merge,276.00979804992676,1154106
77006,hybrid,257.65204429626465,1164495
79016,merge,278.55372428894043,1187279
79016,hybrid,268.6190605163574,1195667
163249,merge,620.5661296844482,2623996
163249,hybrid,593.4789180755615,2635593
81018,merge,292.53602027893066,1220558
81018,hybrid,281.63671493530273,1226929
82967,merge,290.99416732788086,1252742
82967,hybrid,278.43713760375977,1258580
163301,merge,614.1519546508789,2625345
163301,hybrid,593.9939022064209,2636790
84985,merge,301.2537956237793,1285970
84985,hybrid,286.4232063293457,1292518
87028,merge,309.6780776977539,1320075
87028,hybrid,294.77405548095703,1327227
163395,merge,610.8760833740234,2626900
163395,hybrid,598.4950065612793,2638153
89040,merge,318.331241607666,1353542
89040,hybrid,299.98111724853516,1361376
90982,merge,323.73714447021484,1385844
90982,hybrid,305.98998069763184,1394394
163476,merge,614.3808364868164,2628149
163476,hybrid,589.4601345062256,2639373
93020,merge,332.87715911865234,1419798
93020,hybrid,315.1538372039795,1429053
163633,merge,619.6198463439941,2630470
163633,hybrid,589.7910594940186,2641662
95007,merge,337.2478485107422,1453202
95007,hybrid,322.4749565124512,1462885
97030,merge,348.55198860168457,1486853
97030,hybrid,328.81999015808105,1497216
163718,merge,615.9470081329346,2632088
163718,hybrid,594.642162322998,2643259
99031,merge,356.395959854126,1520037
99031,hybrid,336.96699142456055,1531607
101028,merge,369.3680763244629,1553613
101028,hybrid,352.3099422454834,1567389
163770,merge,616.3721084594727,2633168
163770,hybrid,596.5108871459961,2644192
103014,merge,377.98023223876953,1587359
103014,hybrid,361.652135848999,1603071
105012,merge,375.8888244628906,1620958
105012,hybrid,358.21080207824707,1638635
163898,merge,625.1111030578613,2635463
163898,hybrid,592.3840999603271,2646507
106963,merge,385.35284996032715,1653770
106963,hybrid,364.52603340148926,1673398
164027,merge,612.50901222229,2637960
164027,hybrid,591.9880867004395,2648877
109049,merge,392.136812210083,1688957
109049,hybrid,374.39727783203125,1710584
111023,merge,402.4062156677246,1722707
111023,hybrid,381.96825981140137,1746109
164117,merge,619.0342903137207,2639750
164117,hybrid,595.0777530670166,2650828
112954,merge,415.3740406036377,1755483
112954,hybrid,385.62607765197754,1780945
164188,merge,618.8409328460693,2640379
164188,hybrid,593.1069850921631,2651407
115005,merge,416.1419868469238,1789564
115005,hybrid,396.1338996887207,1817322
117036,merge,423.1400489807129,1823866
117036,hybrid,400.0709056854248,1853553
164276,merge,618.8249588012695,2641721
164276,hybrid,594.8038101196289,2652765
118959,merge,433.5448741912842,1857055
118959,hybrid,407.7649116516113,1888498
164415,merge,616.27197265625,2644558
164415,hybrid,594.1109657287598,2655631
120977,merge,438.2641315460205,1891123
120977,hybrid,417.13786125183105,1924659
122980,merge,462.1617794036865,1925058
122980,hybrid,425.3959655761719,1960674
164504,merge,618.8898086547852,2646374
164504,hybrid,608.2379817962646,2657539
125018,merge,455.63197135925293,1959386
125018,hybrid,430.7372570037842,1997111
164648,merge,617.4881458282471,2648709
164648,hybrid,595.9951877593994,2659795
126963,merge,464.81895446777344,1992745
126963,hybrid,437.4499320983887,2032285
164661,merge,620.8131313323975,2648327
164661,hybrid,594.0670967102051,2659634
129017,merge,471.606969833374,2027376
129017,hybrid,446.55370712280273,2069110
130996,merge,478.7600040435791,2061212
130996,hybrid,452.97908782958984,2104909
164784,merge,620.8677291870117,2651132
164784,hybrid,592.9059982299805,2662368
132972,merge,487.1957302093506,2095447
132972,hybrid,461.1778259277344,2137340
164899,merge,632.1039199829102,2653102
164899,hybrid,617.5119876861572,2664353
134951,merge,498.0018138885498,2129946
134951,hybrid,479.3968200683594,2169826
165039,merge,627.4771690368652,2655377
165039,hybrid,606.630802154541,2666706
137023,merge,508.0220699310303,2166209
137023,hybrid,482.7117919921875,2203924
165078,merge,623.7318515777588,2655686
165078,hybrid,591.9830799102783,2667210
139040,merge,510.84017753601074,2201156
139040,hybrid,490.62395095825195,2236800
165239,merge,633.32200050354,2659320
165239,hybrid,602.8411388397217,2670757
141006,merge,517.7052021026611,2235623
141006,hybrid,497.4851608276367,2269239
142983,merge,527.3728370666504,2270022
142983,hybrid,503.8268566131592,2301742
165254,merge,621.1199760437012,2659121
165254,hybrid,597.1572399139404,2670509
145038,merge,542.9911613464355,2305683
145038,hybrid,514.9722099304199,2335492
165421,merge,623.9280700683594,2662088
165421,hybrid,599.5571613311768,2673596
146992,merge,547.6489067077637,2339551
146992,hybrid,520.1869010925293,2367469
165483,merge,620.9111213684082,2662987
165483,hybrid,609.0459823608398,2674539
148982,merge,556.8270683288574,2374706
148982,hybrid,528.6707878112793,2400531
165582,merge,637.1927261352539,2664878
165582,hybrid,609.9321842193604,2676484
150977,merge,561.1457824707031,2409547
150977,hybrid,542.5410270690918,2433375
165677,merge,622.6651668548584,2666667
165677,hybrid,595.973014831543,2678085
152959,merge,567.8861141204834,2444296
152959,hybrid,548.4402179718018,2466001
165786,merge,626.1858940124512,2668947
165786,hybrid,596.4241027832031,2680647
154958,merge,578.0360698699951,2478904
154958,hybrid,555.1748275756836,2498683
165859,merge,628.1571388244629,2670365
165859,hybrid,602.5869846343994,2681820
156960,merge,585.2301120758057,2513881
156960,hybrid,567.6498413085938,2531623
165990,merge,624.4630813598633,2672322
165990,hybrid,597.7160930633545,2683903
158970,merge,595.1738357543945,2549315
158970,hybrid,572.6251602172852,2565145
166133,merge,626.7991065979004,2674714
166133,hybrid,612.4668121337891,2686333
160955,merge,602.3533344268799,2583896
160955,hybrid,602.2450923919678,2597726
166168,merge,624.4781017303467,2675602
166168,hybrid,597.649097442627,2687392
163007,merge,609.4520092010498,2619644
163007,hybrid,590.4629230499268,2631512
166294,merge,626.4841556549072,2677324
166294,hybrid,598.2568264007568,2689024
165032,merge,636.796236038208,2655557
165032,hybrid,613.8598918914795,2666776
166382,merge,628.3330917358398,2679320
166382,hybrid,599.4141101837158,2691139
167021,merge,629.061222076416,2690240
167021,hybrid,608.651876449585,2702235
166469,merge,625.2179145812988,2680862
166469,hybrid,600.3680229187012,2692813
168971,merge,651.8909931182861,2724929
168971,hybrid,610.7079982757568,2737406
166644,merge,628.0150413513184,2683702
166644,hybrid,598.4370708465576,2695509
170961,merge,644.8941230773926,2759780
170961,hybrid,622.5571632385254,2773131
166689,merge,626.7130374908447,2684400
166689,hybrid,600.6770133972168,2696174
173012,merge,648.1790542602539,2795650
173012,hybrid,627.0489692687988,2809721
166847,merge,629.8701763153076,2687499
166847,hybrid,603.3928394317627,2699323
174967,merge,659.290075302124,2830001
174967,hybrid,644.118070602417,2844830
166905,merge,628.1692981719971,2688103
166905,hybrid,601.546049118042,2700075
177035,merge,665.5328273773193,2866462
177035,hybrid,642.8549289703369,2881831
166952,merge,627.7279853820801,2689139
166952,hybrid,602.3678779602051,2701111
178955,merge,675.6212711334229,2900666
178955,hybrid,652.5709629058838,2916716
167079,merge,629.3740272521973,2691473
167079,hybrid,600.8822917938232,2703386
180969,merge,682.2659969329834,2935745
180969,hybrid,656.466007232666,2952481
167241,merge,632.3370933532715,2694387
167241,hybrid,607.172966003418,2706320
182993,merge,698.5149383544922,2971182
182993,hybrid,683.9931011199951,2988435
167300,merge,647.8517055511475,2695404
167300,hybrid,605.4630279541016,2707363
185041,merge,723.5970497131348,3007999
185041,hybrid,688.1060600280762,3025969
167429,merge,650.670051574707,2697572
167429,hybrid,628.0057430267334,2709628
187043,merge,711.1968994140625,3043323
187043,hybrid,677.9358386993408,3061894
167505,merge,628.6070346832275,2698658
167505,hybrid,610.6288433074951,2710724
188974,merge,721.4789390563965,3077107
188974,hybrid,682.2547912597656,3096324
167590,merge,629.8902034759521,2700211
167590,hybrid,604.5417785644531,2712396
167711,merge,628.2789707183838,2702533
167711,hybrid,604.1159629821777,2714673
191003,merge,725.9697914123535,3113027
191003,hybrid,701.7359733581543,3132974
167822,merge,632.7009201049805,2704236
167822,hybrid,605.2749156951904,2716437
192985,merge,732.3782444000244,3148324
192985,hybrid,702.8498649597168,3168975
167919,merge,634.1309547424316,2705731
167919,hybrid,605.9839725494385,2718082
194953,merge,742.0198917388916,3182758
194953,hybrid,709.1870307922363,3204015
168003,merge,637.8867626190186,2707144
168003,hybrid,603.2848358154297,2719626
197047,merge,750.9520053863525,3219900
197047,hybrid,713.7889862060547,3242287
168115,merge,648.7240791320801,2709666
168115,hybrid,635.0750923156738,2721968
199019,merge,765.718936920166,3255587
199019,hybrid,726.4392375946045,3279707
168178,merge,630.3341388702393,2710367
168178,hybrid,611.0038757324219,2722816
168329,merge,632.3051452636719,2713032
168329,hybrid,607.3417663574219,2725448
200990,merge,768.3210372924805,3290650
200990,hybrid,729.4719219207764,3316834
168375,merge,649.2419242858887,2714420
168375,hybrid,612.1370792388916,2726867
202968,merge,791.8939590454102,3325446
202968,hybrid,743.9846992492676,3353844
168491,merge,649.7852802276611,2716177
168491,hybrid,620.2471256256104,2728652
204956,merge,781.0051441192627,3360936
204956,hybrid,784.8010063171387,3391173
168634,merge,662.5180244445801,2718797
168634,hybrid,634.0770721435547,2731399
207018,merge,836.8048667907715,3397891
207018,hybrid,795.1021194458008,3430142
168668,merge,662.0259284973145,2719222
168668,hybrid,633.7640285491943,2731708
208997,merge,855.4298877716064,3433170
208997,hybrid,777.7860164642334,3467487
168799,merge,675.76003074646,2722042
168799,hybrid,631.8049430847168,2734655
168938,merge,638.4508609771729,2724308
168938,hybrid,608.565092086792,2737060
211024,merge,812.1681213378906,3469980
211024,hybrid,773.7510204315186,3506082
169043,merge,640.7370567321777,2726311
169043,hybrid,609.8220348358154,2738897
212974,merge,818.9420700073242,3504701
212974,hybrid,779.407262802124,3542909
169085,merge,638.0658149719238,2727056
169085,hybrid,609.4679832458496,2739580
215012,merge,826.995849609375,3541061
215012,hybrid,787.9481315612793,3581186
169213,merge,636.6117000579834,2729047
169213,hybrid,616.7130470275879,2741685
169274,merge,636.1188888549805,2730027
169274,hybrid,609.8008155822754,2742875
217006,merge,861.9446754455566,3576844
217006,hybrid,819.9779987335205,3618994
169439,merge,639.070987701416,2733088
169439,hybrid,610.8667850494385,2745714
218991,merge,843.0361747741699,3612290
218991,hybrid,814.0368461608887,3656356
169472,merge,654.64186668396,2733546
169472,hybrid,617.8669929504395,2746425
221021,merge,853.9977073669434,3648480
221021,hybrid,810.150146484375,3694643
169574,merge,637.2010707855225,2735450
169574,hybrid,616.9998645782471,2748268
169702,merge,655.4868221282959,2737323
169702,hybrid,629.0769577026367,2750166
223003,merge,860.7640266418457,3683889
223003,hybrid,832.9381942749023,3732034
169805,merge,642.5919532775879,2739623
169805,hybrid,609.7719669342041,2752535
225028,merge,865.5591011047363,3720508
225028,hybrid,828.9871215820312,3770505
169927,merge,642.646074295044,2741556
169927,hybrid,613.9280796051025,2754377
227018,merge,878.9570331573486,3755652
227018,hybrid,835.460901260376,3807954
170030,merge,640.0599479675293,2743367
170030,hybrid,620.7499504089355,2756477
170065,merge,639.7502422332764,2743767
170065,hybrid,618.5300350189209,2756687
228967,merge,885.3929042816162,3790900
228967,hybrid,850.2190113067627,3845187
170150,merge,641.8471336364746,2745925
170150,hybrid,614.7100925445557,2758863
231021,merge,889.9698257446289,3827647
231021,hybrid,855.7009696960449,3883862
170283,merge,643.7399387359619,2748112
170283,hybrid,616.3301467895508,2760990
233000,merge,902.6088714599609,3863372
233000,hybrid,854.597806930542,3921618
170397,merge,641.4461135864258,2749787
170397,hybrid,616.2080764770508,2762876
170501,merge,641.3271427154541,2751709
170501,hybrid,615.9176826477051,2764922
235042,merge,909.332275390625,3899933
235042,hybrid,869.2138195037842,3960081
170557,merge,668.0471897125244,2752301
170557,hybrid,640.678882598877,2765433
236995,merge,937.6671314239502,3934487
236995,hybrid,876.5900135040283,3996602
170662,merge,641.8881416320801,2754844
170662,hybrid,619.9197769165039,2767971
170839,merge,646.8470096588135,2757341
170839,hybrid,618.9770698547363,2770556
239011,merge,929.7149181365967,3971030
239011,hybrid,886.4798545837402,4035424
170866,merge,647.9089260101318,2758743
170866,hybrid,617.9230213165283,2771866
240960,merge,937.0009899139404,4006072
240960,hybrid,889.556884765625,4072218
171022,merge,642.711877822876,2760497
171022,hybrid,619.9491024017334,2773901
171060,merge,643.7668800354004,2761544
171060,hybrid,617.3560619354248,2774834
243021,merge,950.1991271972656,4042651
243021,hybrid,906.3839912414551,4110982
171188,merge,672.285795211792,2763994
171188,hybrid,619.6410655975342,2777370
245046,merge,978.600263595581,4079370
245046,hybrid,909.8520278930664,4149650
171263,merge,646.0869312286377,2765071
171263,hybrid,622.3127841949463,2778302
171358,merge,645.7059383392334,2766097
171358,hybrid,618.2389259338379,2779600
247006,merge,962.3007774353027,4114444
247006,hybrid,917.1340465545654,4186748
171515,merge,661.4961624145508,2769370
171515,hybrid,640.6033039093018,2782804
248957,merge,966.5038585662842,4149106
248957,hybrid,923.7751960754395,4223441
171639,merge,650.7329940795898,2771752
171639,hybrid,622.4172115325928,2785363
250993,merge,980.078935623169,4186618
250993,hybrid,950.7129192352295,4262775
171712,merge,680.8919906616211,2772719
171712,hybrid,645.6387042999268,2786318
171836,merge,647.4649906158447,2775040
171836,hybrid,619.3158626556396,2788776
253045,merge,982.6641082763672,4223293
253045,hybrid,938.7900829315186,4301602
171853,merge,654.0110111236572,2775683
171853,hybrid,623.3830451965332,2789271
171990,merge,648.2272148132324,2777549
171990,hybrid,622.3390102386475,2791199
254976,merge,998.0082511901855,4258094
254976,hybrid,949.4149684906006,4338311
172062,merge,650.2752304077148,2779066
172062,hybrid,620.959997177124,2792814
257037,merge,1002.4282932281494,4295393
257037,hybrid,955.9059143066406,4377841
172187,merge,649.3439674377441,2781039
172187,hybrid,629.5680999755859,2794819
172314,merge,649.7430801391602,2783805
172314,hybrid,636.2879276275635,2797383
258959,merge,1017.2731876373291,4329371
258959,hybrid,988.0399703979492,4413556
172400,merge,658.1559181213379,2785333
172400,hybrid,644.1910266876221,2799059
261009,merge,1049.3459701538086,4366792
261009,hybrid,974.2467403411865,4453022
172499,merge,648.7240791320801,2786366
172499,hybrid,628.01194190979,2800130
172569,merge,669.5480346679688,2787802
172569,hybrid,641.6361331939697,2801728
262974,merge,1032.700777053833,4402502
262974,hybrid,984.5561981201172,4489082
172674,merge,671.8049049377441,2790419
172674,hybrid,637.5792026519775,2804108
264952,merge,1053.1337261199951,4438483
264952,hybrid,1014.6670341491699,4523218
172810,merge,671.3118553161621,2792183
172810,hybrid,638.4000778198242,2806088
172859,merge,651.6251564025879,2792930
172859,hybrid,629.1821002960205,2806863
266997,merge,1052.2289276123047,4476426
266997,hybrid,1001.6098022460938,4559086
172983,merge,654.1180610656738,2795309
172983,hybrid,627.3593902587891,2809300
268980,merge,1063.6649131774902,4512449
268980,hybrid,1005.9719085693359,4593201
173084,merge,656.0781002044678,2796844
173084,hybrid,627.4168491363525,2810767
173174,merge,653.1171798706055,2798742
173174,hybrid,627.9110908508301,2812834
271018,merge,1093.1198596954346,4550970
271018,hybrid,1048.7382411956787,4629428
173279,merge,652.7128219604492,2800671
173279,hybrid,630.4478645324707,2814672
173350,merge,654.5710563659668,2801622
173350,hybrid,627.7990341186523,2815869
273017,merge,1077.1288871765137,4587094
273017,hybrid,1033.73384475708,4663496
173510,merge,656.9840908050537,2804682
173510,hybrid,626.086950302124,2818895
274994,merge,1085.7610702514648,4623754
274994,hybrid,1033.750057220459,4698309
173561,merge,656.6107273101807,2805343
173561,hybrid,632.7841281890869,2819627
173690,merge,653.7346839904785,2807831
173690,hybrid,627.1340847015381,2822052
276975,merge,1089.8170471191406,4660328
276975,hybrid,1049.1650104522705,4732676
173821,merge,656.8641662597656,2809919
173821,hybrid,632.8518390655518,2824084
173938,merge,674.7279167175293,2812187
173938,hybrid,627.147912979126,2826379
