dimension,edges,isDirectional,minWeight,maxWeight,algo,time
8,28,False,0,50,dNormal,0.13589859008789062
9,36,False,0,50,dHeapNList,3.374814987182617
9,36,False,0,50,dNormal,0.25010108947753906
10,44,False,0,50,dHeapNList,4.995822906494141
10,44,False,0,50,dNormal,0.2741813659667969
11,53,False,0,50,dHeapNList,8.51893424987793
11,53,False,0,50,dNormal,0.45990943908691406
12,65,False,0,50,dHeapNList,11.694192886352539
12,65,False,0,50,dNormal,0.5118846893310547
13,76,False,0,50,dHeapNList,16.782045364379883
13,76,False,0,50,dNormal,0.7832050323486328
14,86,False,0,50,dHeapNList,23.13089370727539
14,86,False,0,50,dNormal,0.8871555328369141
15,100,False,0,50,dHeapNList,29.860973358154297
15,100,False,0,50,dNormal,1.705169677734375
16,119,False,0,50,dHeapNList,44.2960262298584
16,119,False,0,50,dNormal,1.5637874603271484
17,134,False,0,50,dHeapNList,59.86213684082031
17,134,False,0,50,dNormal,2.0008087158203125
18,151,False,0,50,dHeapNList,74.58925247192383
18,151,False,0,50,dNormal,2.4919509887695312
19,167,False,0,50,dHeapNList,96.94886207580566
19,167,False,0,50,dNormal,3.3659934997558594
20,185,False,0,50,dHeapNList,128.49092483520508
20,185,False,0,50,dNormal,4.006147384643555
21,203,False,0,50,dHeapNList,144.21606063842773
21,203,False,0,50,dNormal,4.487037658691406
22,222,False,0,50,dHeapNList,172.9600429534912
22,222,False,0,50,dNormal,5.257129669189453
23,247,False,0,50,dHeapNList,219.79904174804688
23,247,False,0,50,dNormal,7.318973541259766
24,275,False,0,50,dHeapNList,274.16229248046875
24,275,False,0,50,dNormal,9.211063385009766
25,294,False,0,50,dHeapNList,335.446834564209
25,294,False,0,50,dNormal,13.553142547607422
26,322,False,0,50,dHeapNList,377.4421215057373
26,322,False,0,50,dNormal,11.246681213378906
27,344,False,0,50,dHeapNList,486.74798011779785
27,344,False,0,50,dNormal,16.563892364501953
28,376,False,0,50,dHeapNList,522.4151611328125
28,376,False,0,50,dNormal,17.104148864746094
29,399,False,0,50,dHeapNList,587.3880386352539
29,399,False,0,50,dNormal,22.8121280670166
30,423,False,0,50,dHeapNList,711.4400863647461
30,423,False,0,50,dNormal,22.543907165527344
31,458,False,0,50,dHeapNList,831.9709300994873
31,458,False,0,50,dNormal,31.59189224243164
32,488,False,0,50,dHeapNList,932.811975479126
32,488,False,0,50,dNormal,37.63604164123535
33,514,False,0,50,dHeapNList,1051.988124847412
33,514,False,0,50,dNormal,34.87586975097656
34,547,False,0,50,dHeapNList,1406.3150882720947
34,547,False,0,50,dNormal,44.660091400146484
35,587,False,0,50,dHeapNList,1295.4230308532715
35,587,False,0,50,dNormal,46.19598388671875
36,613,False,0,50,dHeapNList,1411.9858741760254
36,613,False,0,50,dNormal,56.40697479248047
37,653,False,0,50,dHeapNList,1684.1390132904053
37,653,False,0,50,dNormal,68.3600902557373
38,688,False,0,50,dHeapNList,1900.5787372589111
38,688,False,0,50,dNormal,73.98295402526855
39,722,False,0,50,dHeapNList,1980.0970554351807
39,722,False,0,50,dNormal,79.26607131958008
40,768,False,0,50,dHeapNList,2353.55806350708
40,768,False,0,50,dNormal,79.85186576843262
41,804,False,0,50,dHeapNList,2586.010217666626
41,804,False,0,50,dNormal,93.4910774230957
42,845,False,0,50,dHeapNList,2995.358943939209
42,845,False,0,50,dNormal,111.63592338562012
43,884,False,0,50,dHeapNList,3280.8990478515625
43,884,False,0,50,dNormal,125.98991394042969
44,926,False,0,50,dHeapNList,3298.9208698272705
44,926,False,0,50,dNormal,113.41500282287598
45,975,False,0,50,dHeapNList,3632.1048736572266
45,975,False,0,50,dNormal,144.13690567016602
46,1019,False,0,50,dHeapNList,4019.1237926483154
46,1019,False,0,50,dNormal,142.08507537841797
47,1062,False,0,50,dHeapNList,4708.769083023071
47,1062,False,0,50,dNormal,160.28594970703125
48,1100,False,0,50,dHeapNList,5030.96079826355
48,1100,False,0,50,dNormal,198.96388053894043
49,1152,False,0,50,dHeapNList,5305.014848709106
49,1152,False,0,50,dNormal,174.41272735595703
50,1197,False,0,50,dHeapNList,6153.696060180664
50,1197,False,0,50,dNormal,215.32797813415527
51,1244,False,0,50,dHeapNList,6235.27717590332
51,1244,False,0,50,dNormal,257.65109062194824
52,1305,False,0,50,dHeapNList,7881.605863571167
52,1305,False,0,50,dNormal,269.5181369781494
53,1354,False,0,50,dHeapNList,7714.540004730225
53,1354,False,0,50,dNormal,298.19798469543457
54,1405,False,0,50,dHeapNList,8529.420852661133
54,1405,False,0,50,dNormal,324.4669437408447
55,1454,False,0,50,dHeapNList,8800.458192825317
55,1454,False,0,50,dNormal,307.39498138427734
56,1509,False,0,50,dHeapNList,9896.99387550354
56,1509,False,0,50,dNormal,336.41505241394043
57,1564,False,0,50,dHeapNList,10718.777894973755
57,1564,False,0,50,dNormal,392.1639919281006
58,1620,False,0,50,dHeapNList,10894.37484741211
58,1620,False,0,50,dNormal,372.8330135345459
59,1684,False,0,50,dHeapNList,12962.512969970703
59,1684,False,0,50,dNormal,602.1621227264404
1,0,False,0,50,dHeapNList,0.0021457672119140625
1,0,False,0,50,dNormal,0.00095367431640625
2,1,False,0,50,dHeapNList,0.007867813110351562
2,1,False,0,50,dNormal,0.006198883056640625
3,3,False,0,50,dHeapNList,0.01811981201171875
3,3,False,0,50,dNormal,0.010967254638671875
4,5,False,0,50,dHeapNList,0.03409385681152344
4,5,False,0,50,dNormal,0.016927719116210938
5,10,False,0,50,dHeapNList,0.19979476928710938
5,10,False,0,50,dNormal,0.03600120544433594
6,15,False,0,50,dHeapNList,0.47588348388671875
6,15,False,0,50,dNormal,0.05817413330078125
7,20,False,0,50,dHeapNList,0.9338855743408203
7,20,False,0,50,dNormal,0.08606910705566406
8,28,False,0,50,dHeapNList,1.7538070678710938
8,28,False,0,50,dNormal,0.15401840209960938
9,34,False,0,50,dHeapNList,2.721071243286133
9,34,False,0,50,dNormal,0.17189979553222656
10,44,False,0,50,dHeapNList,4.832029342651367
10,44,False,0,50,dNormal,0.263214111328125
11,54,False,0,50,dHeapNList,8.293867111206055
11,54,False,0,50,dNormal,0.39505958557128906
12,63,False,0,50,dHeapNList,11.034011840820312
12,63,False,0,50,dNormal,0.5140304565429688
13,77,False,0,50,dHeapNList,17.745018005371094
13,77,False,0,50,dNormal,0.7078647613525391
14,91,False,0,50,dHeapNList,26.098251342773438
14,91,False,0,50,dNormal,0.9720325469970703
15,105,False,0,50,dHeapNList,35.125017166137695
15,105,False,0,50,dNormal,1.2848377227783203
16,117,False,0,50,dHeapNList,49.38220977783203
16,117,False,0,50,dNormal,1.6911029815673828
17,135,False,0,50,dHeapNList,60.42313575744629
17,135,False,0,50,dNormal,3.2529830932617188
18,152,False,0,50,dHeapNList,78.15694808959961
18,152,False,0,50,dNormal,3.245115280151367
19,168,False,0,50,dHeapNList,97.77092933654785
19,168,False,0,50,dNormal,3.1957626342773438
20,184,False,0,50,dHeapNList,116.83106422424316
20,184,False,0,50,dNormal,4.863977432250977
21,206,False,0,50,dHeapNList,162.95576095581055
21,206,False,0,50,dNormal,6.321191787719727
22,228,False,0,50,dHeapNList,188.86113166809082
22,228,False,0,50,dNormal,6.269931793212891
23,252,False,0,50,dHeapNList,230.12089729309082
23,252,False,0,50,dNormal,8.147954940795898
24,271,False,0,50,dHeapNList,260.56504249572754
24,271,False,0,50,dNormal,7.86280632019043
25,296,False,0,50,dHeapNList,324.25403594970703
25,296,False,0,50,dNormal,9.675979614257812
26,320,False,0,50,dHeapNList,376.59215927124023
26,320,False,0,50,dNormal,11.40594482421875
27,339,False,0,50,dHeapNList,415.3859615325928
27,339,False,0,50,dNormal,14.07003402709961
28,369,False,0,50,dHeapNList,499.9558925628662
28,369,False,0,50,dNormal,16.305923461914062
29,397,False,0,50,dHeapNList,581.9070339202881
29,397,False,0,50,dNormal,18.829822540283203
30,426,False,0,50,dHeapNList,674.9629974365234
30,426,False,0,50,dNormal,20.26987075805664
31,449,False,0,50,dHeapNList,748.4169006347656
31,449,False,0,50,dNormal,22.42112159729004
32,487,False,0,50,dHeapNList,946.9399452209473
32,487,False,0,50,dNormal,30.405044555664062
33,517,False,0,50,dHeapNList,995.5687522888184
33,517,False,0,50,dNormal,34.10625457763672
34,547,False,0,50,dHeapNList,1187.6909732818604
34,547,False,0,50,dNormal,40.203094482421875
35,578,False,0,50,dHeapNList,1254.7531127929688
35,578,False,0,50,dNormal,38.43832015991211
36,616,False,0,50,dHeapNList,1500.3418922424316
36,616,False,0,50,dNormal,69.59891319274902
37,648,False,0,50,dHeapNList,1571.5141296386719
37,648,False,0,50,dNormal,52.204132080078125
38,683,False,0,50,dHeapNList,1858.5238456726074
38,683,False,0,50,dNormal,63.16804885864258
39,727,False,0,50,dHeapNList,2003.6890506744385
39,727,False,0,50,dNormal,77.29792594909668
40,760,False,0,50,dHeapNList,2314.7969245910645
40,760,False,0,50,dNormal,80.37090301513672
41,805,False,0,50,dHeapNList,2584.6548080444336
41,805,False,0,50,dNormal,82.47089385986328
42,841,False,0,50,dHeapNList,2701.7500400543213
42,841,False,0,50,dNormal,96.93121910095215
43,885,False,0,50,dHeapNList,3010.1218223571777
43,885,False,0,50,dNormal,113.46888542175293
44,924,False,0,50,dHeapNList,4419.183969497681
44,924,False,0,50,dNormal,137.49384880065918
45,961,False,0,50,dHeapNList,3532.351016998291
45,961,False,0,50,dNormal,112.11705207824707
46,1018,False,0,50,dHeapNList,4315.8910274505615
46,1018,False,0,50,dNormal,149.17802810668945
47,1065,False,0,50,dHeapNList,4714.401960372925
47,1065,False,0,50,dNormal,204.0116786956787
48,1113,False,0,50,dHeapNList,4763.427972793579
48,1113,False,0,50,dNormal,171.68784141540527
49,1155,False,0,50,dHeapNList,5279.75606918335
49,1155,False,0,50,dNormal,237.72692680358887
50,1198,False,0,50,dHeapNList,5715.782165527344
50,1198,False,0,50,dNormal,401.777982711792
51,1248,False,0,50,dHeapNList,6322.810173034668
51,1248,False,0,50,dNormal,228.69873046875
52,1297,False,0,50,dHeapNList,7852.905988693237
52,1297,False,0,50,dNormal,304.12912368774414
53,1351,False,0,50,dHeapNList,7619.0431118011475
53,1351,False,0,50,dNormal,242.5251007080078
54,1416,False,0,50,dHeapNList,8953.963041305542
54,1416,False,0,50,dNormal,355.3140163421631
55,1445,False,0,50,dHeapNList,8384.021997451782
55,1445,False,0,50,dNormal,445.91522216796875
56,1508,False,0,50,dHeapNList,9144.374132156372
56,1508,False,0,50,dNormal,484.0199947357178
57,1566,False,0,50,dHeapNList,11387.475967407227
57,1566,False,0,50,dNormal,450.7558345794678
58,1611,False,0,50,dHeapNList,10361.473798751831
58,1611,False,0,50,dNormal,318.5851573944092
59,1686,False,0,50,dHeapNList,12248.88801574707
59,1686,False,0,50,dNormal,559.2219829559326
1,0,False,0,50,dHeapNList,0.0021457672119140625
1,0,False,0,50,dNormal,0.00095367431640625
2,1,False,0,50,dHeapNList,0.008106231689453125
2,1,False,0,50,dNormal,0.0050067901611328125
3,3,False,0,50,dHeapNList,0.02002716064453125
3,3,False,0,50,dNormal,0.010967254638671875
4,6,False,0,50,dHeapNList,0.052928924560546875
4,6,False,0,50,dNormal,0.02002716064453125
5,10,False,0,50,dHeapNList,0.1537799835205078
5,10,False,0,50,dNormal,0.03504753112792969
6,14,False,0,50,dHeapNList,0.3960132598876953
6,14,False,0,50,dNormal,0.05793571472167969
7,21,False,0,50,dHeapNList,1.0080337524414062
7,21,False,0,50,dNormal,0.11086463928222656
8,26,False,0,50,dHeapNList,1.619100570678711
8,26,False,0,50,dNormal,0.12683868408203125
9,36,False,0,50,dHeapNList,3.4248828887939453
9,36,False,0,50,dNormal,0.21195411682128906
10,45,False,0,50,dHeapNList,5.734920501708984
10,45,False,0,50,dNormal,0.2989768981933594
11,51,False,0,50,dHeapNList,7.49516487121582
11,51,False,0,50,dNormal,0.37288665771484375
12,64,False,0,50,dHeapNList,14.672040939331055
12,64,False,0,50,dNormal,0.6320476531982422
13,76,False,0,50,dHeapNList,19.80900764465332
13,76,False,0,50,dNormal,0.7801055908203125
14,90,False,0,50,dHeapNList,25.58588981628418
14,90,False,0,50,dNormal,1.1172294616699219
15,104,False,0,50,dHeapNList,32.77325630187988
15,104,False,0,50,dNormal,1.215219497680664
16,114,False,0,50,dHeapNList,40.802001953125
16,114,False,0,50,dNormal,1.9488334655761719
17,135,False,0,50,dHeapNList,61.67125701904297
17,135,False,0,50,dNormal,2.0859241485595703
18,150,False,0,50,dHeapNList,75.7911205291748
18,150,False,0,50,dNormal,3.316164016723633
19,167,False,0,50,dHeapNList,96.73070907592773
19,167,False,0,50,dNormal,3.6728382110595703
20,188,False,0,50,dHeapNList,121.28782272338867
20,188,False,0,50,dNormal,3.8340091705322266
21,205,False,0,50,dHeapNList,145.52879333496094
21,205,False,0,50,dNormal,5.934000015258789
22,228,False,0,50,dHeapNList,185.66513061523438
22,228,False,0,50,dNormal,5.571842193603516
23,244,False,0,50,dHeapNList,215.2860164642334
23,244,False,0,50,dNormal,6.489992141723633
24,272,False,0,50,dHeapNList,313.1828308105469
24,272,False,0,50,dNormal,9.300947189331055
25,293,False,0,50,dHeapNList,359.0250015258789
25,293,False,0,50,dNormal,12.372016906738281
26,317,False,0,50,dHeapNList,363.7418746948242
26,317,False,0,50,dNormal,11.7340087890625
27,348,False,0,50,dHeapNList,484.4663143157959
27,348,False,0,50,dNormal,15.858173370361328
28,369,False,0,50,dHeapNList,533.1680774688721
28,369,False,0,50,dNormal,18.255949020385742
29,397,False,0,50,dHeapNList,632.5716972351074
29,397,False,0,50,dNormal,18.985986709594727
30,431,False,0,50,dHeapNList,690.3929710388184
30,431,False,0,50,dNormal,24.644136428833008
31,451,False,0,50,dHeapNList,876.6727447509766
31,451,False,0,50,dNormal,29.928922653198242
32,485,False,0,50,dHeapNList,874.8700618743896
32,485,False,0,50,dNormal,31.722068786621094
33,518,False,0,50,dHeapNList,1082.839012145996
33,518,False,0,50,dNormal,36.36884689331055
34,551,False,0,50,dHeapNList,1134.9947452545166
34,551,False,0,50,dNormal,37.42504119873047
35,580,False,0,50,dHeapNList,1391.7629718780518
35,580,False,0,50,dNormal,51.50794982910156
36,609,False,0,50,dHeapNList,1544.4118976593018
36,609,False,0,50,dNormal,56.66375160217285
37,659,False,0,50,dHeapNList,1644.441843032837
37,659,False,0,50,dNormal,49.916982650756836
38,693,False,0,50,dHeapNList,2139.8961544036865
38,693,False,0,50,dNormal,67.94977188110352
39,716,False,0,50,dHeapNList,2045.5999374389648
39,716,False,0,50,dNormal,75.3929615020752
40,765,False,0,50,dHeapNList,2717.5610065460205
40,765,False,0,50,dNormal,98.64306449890137
41,805,False,0,50,dHeapNList,2454.306125640869
41,805,False,0,50,dNormal,85.70981025695801
42,838,False,0,50,dHeapNList,2937.964916229248
42,838,False,0,50,dNormal,92.37980842590332
43,888,False,0,50,dHeapNList,3034.38401222229
43,888,False,0,50,dNormal,114.12191390991211
44,925,False,0,50,dHeapNList,3953.871726989746
44,925,False,0,50,dNormal,184.71598625183105
45,968,False,0,50,dHeapNList,3843.411922454834
45,968,False,0,50,dNormal,118.75104904174805
46,1013,False,0,50,dHeapNList,4510.19287109375
46,1013,False,0,50,dNormal,140.15913009643555
47,1053,False,0,50,dHeapNList,4281.999111175537
47,1053,False,0,50,dNormal,143.59617233276367
48,1102,False,0,50,dHeapNList,5066.448211669922
48,1102,False,0,50,dNormal,158.48493576049805
49,1151,False,0,50,dHeapNList,5461.151838302612
49,1151,False,0,50,dNormal,208.96291732788086
50,1206,False,0,50,dHeapNList,5628.152847290039
50,1206,False,0,50,dNormal,197.1757411956787
51,1250,False,0,50,dHeapNList,6003.389835357666
51,1250,False,0,50,dNormal,218.54615211486816
52,1308,False,0,50,dHeapNList,7916.928052902222
52,1308,False,0,50,dNormal,356.57691955566406
53,1348,False,0,50,dHeapNList,7809.153079986572
53,1348,False,0,50,dNormal,278.92112731933594
54,1408,False,0,50,dHeapNList,8337.101936340332
54,1408,False,0,50,dNormal,284.8632335662842
55,1451,False,0,50,dHeapNList,9088.49811553955
55,1451,False,0,50,dNormal,310.0569248199463
56,1511,False,0,50,dHeapNList,8875.64492225647
56,1511,False,0,50,dNormal,315.01102447509766
57,1567,False,0,50,dHeapNList,10433.443069458008
57,1567,False,0,50,dNormal,393.6278820037842
58,1612,False,0,50,dHeapNList,10020.186185836792
58,1612,False,0,50,dNormal,358.659029006958
59,1669,False,0,50,dHeapNList,13116.262197494507
59,1669,False,0,50,dNormal,564.4853115081787
1,0,False,0,50,dHeapNList,0.0030994415283203125
1,0,False,0,50,dNormal,0.0011920928955078125
2,1,False,0,50,dHeapNList,0.008106231689453125
2,1,False,0,50,dNormal,0.005245208740234375
3,3,False,0,50,dHeapNList,0.022172927856445312
3,3,False,0,50,dNormal,0.010967254638671875
4,5,False,0,50,dHeapNList,0.050067901611328125
4,5,False,0,50,dNormal,0.019073486328125
5,10,False,0,50,dHeapNList,0.19025802612304688
5,10,False,0,50,dNormal,0.03695487976074219
6,15,False,0,50,dHeapNList,0.4951953887939453
6,15,False,0,50,dNormal,0.0591278076171875
7,21,False,0,50,dHeapNList,0.9741783142089844
7,21,False,0,50,dNormal,0.08893013000488281
8,28,False,0,50,dHeapNList,1.9490718841552734
8,28,False,0,50,dNormal,0.1380443572998047
9,33,False,0,50,dHeapNList,2.5930404663085938
9,33,False,0,50,dNormal,0.21076202392578125
10,45,False,0,50,dHeapNList,5.386829376220703
10,45,False,0,50,dNormal,0.28705596923828125
11,55,False,0,50,dHeapNList,8.913040161132812
11,55,False,0,50,dNormal,0.40602684020996094
12,64,False,0,50,dHeapNList,12.245893478393555
12,64,False,0,50,dNormal,0.5278587341308594
13,77,False,0,50,dHeapNList,18.403053283691406
13,77,False,0,50,dNormal,0.7269382476806641
14,84,False,0,50,dHeapNList,26.095867156982422
14,84,False,0,50,dNormal,1.3010501861572266
15,102,False,0,50,dHeapNList,32.6993465423584
15,102,False,0,50,dNormal,1.6756057739257812
16,117,False,0,50,dHeapNList,43.49207878112793
16,117,False,0,50,dNormal,1.52587890625
17,133,False,0,50,dHeapNList,73.85587692260742
17,133,False,0,50,dNormal,3.258943557739258
18,150,False,0,50,dHeapNList,74.85485076904297
18,150,False,0,50,dNormal,2.479076385498047
19,169,False,0,50,dHeapNList,109.44390296936035
19,169,False,0,50,dNormal,3.387928009033203
20,185,False,0,50,dHeapNList,119.8887825012207
20,185,False,0,50,dNormal,3.8268566131591797
21,204,False,0,50,dHeapNList,156.90994262695312
21,204,False,0,50,dNormal,4.416942596435547
22,229,False,0,50,dHeapNList,205.68084716796875
22,229,False,0,50,dNormal,6.580829620361328
23,243,False,0,50,dHeapNList,212.76116371154785
23,243,False,0,50,dNormal,6.934642791748047
24,273,False,0,50,dHeapNList,267.26317405700684
24,273,False,0,50,dNormal,8.770227432250977
25,290,False,0,50,dHeapNList,301.7117977142334
25,290,False,0,50,dNormal,9.79304313659668
26,318,False,0,50,dHeapNList,365.16308784484863
26,318,False,0,50,dNormal,11.05499267578125
27,348,False,0,50,dHeapNList,443.5250759124756
27,348,False,0,50,dNormal,13.399124145507812
28,370,False,0,50,dHeapNList,493.46113204956055
28,370,False,0,50,dNormal,16.07203483581543
29,403,False,0,50,dHeapNList,675.0812530517578
29,403,False,0,50,dNormal,22.79186248779297
30,424,False,0,50,dHeapNList,661.1802577972412
30,424,False,0,50,dNormal,19.999265670776367
31,454,False,0,50,dHeapNList,810.4708194732666
31,454,False,0,50,dNormal,24.74808692932129
32,485,False,0,50,dHeapNList,955.143928527832
32,485,False,0,50,dNormal,50.12989044189453
33,513,False,0,50,dHeapNList,1017.6651477813721
33,513,False,0,50,dNormal,32.69195556640625
34,547,False,0,50,dHeapNList,1160.5470180511475
34,547,False,0,50,dNormal,36.93580627441406
35,576,False,0,50,dHeapNList,1350.7468700408936
35,576,False,0,50,dNormal,43.936967849731445
36,619,False,0,50,dHeapNList,1480.4399013519287
36,619,False,0,50,dNormal,46.491146087646484
37,655,False,0,50,dHeapNList,1767.538070678711
37,655,False,0,50,dNormal,53.57480049133301
38,686,False,0,50,dHeapNList,1769.1318988800049
38,686,False,0,50,dNormal,66.35308265686035
39,729,False,0,50,dHeapNList,1995.7759380340576
39,729,False,0,50,dNormal,63.19999694824219
40,768,False,0,50,dHeapNList,2315.617084503174
40,768,False,0,50,dNormal,74.85318183898926
41,799,False,0,50,dHeapNList,2422.111988067627
41,799,False,0,50,dNormal,107.99407958984375
42,849,False,0,50,dHeapNList,2688.1778240203857
42,849,False,0,50,dNormal,102.31208801269531
43,881,False,0,50,dHeapNList,3112.807273864746
43,881,False,0,50,dNormal,98.3269214630127
44,921,False,0,50,dHeapNList,3683.562994003296
44,921,False,0,50,dNormal,174.80707168579102
45,978,False,0,50,dHeapNList,3640.612840652466
45,978,False,0,50,dNormal,130.4469108581543
46,1016,False,0,50,dHeapNList,4444.169998168945
46,1016,False,0,50,dNormal,174.78704452514648
47,1053,False,0,50,dHeapNList,4397.97306060791
47,1053,False,0,50,dNormal,168.07293891906738
48,1109,False,0,50,dHeapNList,4874.9213218688965
48,1109,False,0,50,dNormal,161.25798225402832
49,1159,False,0,50,dHeapNList,6377.324104309082
49,1159,False,0,50,dNormal,231.32085800170898
50,1189,False,0,50,dHeapNList,5817.912817001343
50,1189,False,0,50,dNormal,196.56896591186523
51,1248,False,0,50,dHeapNList,6760.677099227905
51,1248,False,0,50,dNormal,343.6861038208008
52,1299,False,0,50,dHeapNList,6583.731889724731
52,1299,False,0,50,dNormal,209.15722846984863
53,1343,False,0,50,dHeapNList,7658.584117889404
53,1343,False,0,50,dNormal,458.7888717651367
54,1400,False,0,50,dHeapNList,8132.5578689575195
54,1400,False,0,50,dNormal,320.2362060546875
55,1452,False,0,50,dHeapNList,9001.6028881073
55,1452,False,0,50,dNormal,547.0468997955322
56,1508,False,0,50,dHeapNList,9094.62308883667
56,1508,False,0,50,dNormal,353.4579277038574
57,1566,False,0,50,dHeapNList,9821.767807006836
57,1566,False,0,50,dNormal,391.3848400115967
58,1616,False,0,50,dHeapNList,11251.022100448608
58,1616,False,0,50,dNormal,472.7609157562256
59,1670,False,0,50,dHeapNList,12019.85788345337
59,1670,False,0,50,dNormal,538.6850833892822
1,0,False,0,50,dHeapNList,0.0030994415283203125
1,0,False,0,50,dNormal,0.0019073486328125
2,1,False,0,50,dHeapNList,0.007152557373046875
2,1,False,0,50,dNormal,0.00476837158203125
3,3,False,0,50,dHeapNList,0.02002716064453125
3,3,False,0,50,dNormal,0.010967254638671875
4,6,False,0,50,dHeapNList,0.06818771362304688
4,6,False,0,50,dNormal,0.0209808349609375
5,9,False,0,50,dHeapNList,0.15592575073242188
5,9,False,0,50,dNormal,0.031232833862304688
6,14,False,0,50,dHeapNList,0.37097930908203125
6,14,False,0,50,dNormal,0.04887580871582031
7,21,False,0,50,dHeapNList,0.9648799896240234
7,21,False,0,50,dNormal,0.08606910705566406
8,28,False,0,50,dHeapNList,1.9409656524658203
8,28,False,0,50,dNormal,0.13327598571777344
9,35,False,0,50,dHeapNList,3.0329227447509766
9,35,False,0,50,dNormal,0.19216537475585938
10,44,False,0,50,dHeapNList,5.03993034362793
10,44,False,0,50,dNormal,0.27489662170410156
11,54,False,0,50,dHeapNList,8.287906646728516
11,54,False,0,50,dNormal,0.3859996795654297
12,64,False,0,50,dHeapNList,12.696027755737305
12,64,False,0,50,dNormal,0.5643367767333984
13,75,False,0,50,dHeapNList,17.8377628326416
13,75,False,0,50,dNormal,0.720977783203125
14,90,False,0,50,dHeapNList,25.256872177124023
14,90,False,0,50,dNormal,1.0821819305419922
15,101,False,0,50,dHeapNList,32.24992752075195
15,101,False,0,50,dNormal,1.171112060546875
16,118,False,0,50,dHeapNList,43.557167053222656
16,118,False,0,50,dNormal,1.5277862548828125
17,135,False,0,50,dHeapNList,60.10890007019043
17,135,False,0,50,dNormal,2.0198822021484375
18,150,False,0,50,dHeapNList,75.44589042663574
18,150,False,0,50,dNormal,2.4640560150146484
19,168,False,0,50,dHeapNList,107.08284378051758
19,168,False,0,50,dNormal,3.4029483795166016
20,188,False,0,50,dHeapNList,126.96695327758789
20,188,False,0,50,dNormal,3.831148147583008
21,205,False,0,50,dHeapNList,147.39680290222168
21,205,False,0,50,dNormal,4.472017288208008
22,226,False,0,50,dHeapNList,199.88012313842773
22,226,False,0,50,dNormal,6.498098373413086
23,248,False,0,50,dHeapNList,216.37606620788574
23,248,False,0,50,dNormal,7.731914520263672
24,271,False,0,50,dHeapNList,258.5008144378662
24,271,False,0,50,dNormal,9.87386703491211
25,288,False,0,50,dHeapNList,298.5260486602783
25,288,False,0,50,dNormal,10.40196418762207
26,316,False,0,50,dHeapNList,356.58812522888184
26,316,False,0,50,dNormal,10.621786117553711
27,338,False,0,50,dHeapNList,419.0859794616699
27,338,False,0,50,dNormal,12.486934661865234
28,368,False,0,50,dHeapNList,501.5871524810791
28,368,False,0,50,dNormal,18.299102783203125
29,400,False,0,50,dHeapNList,628.3650398254395
29,400,False,0,50,dNormal,18.52703094482422
30,428,False,0,50,dHeapNList,672.3639965057373
30,428,False,0,50,dNormal,24.384021759033203
31,447,False,0,50,dHeapNList,790.0199890136719
31,447,False,0,50,dNormal,23.693084716796875
32,481,False,0,50,dHeapNList,859.4322204589844
32,481,False,0,50,dNormal,25.922775268554688
33,520,False,0,50,dHeapNList,1015.3851509094238
33,520,False,0,50,dNormal,34.6071720123291
34,550,False,0,50,dHeapNList,1126.2876987457275
34,550,False,0,50,dNormal,36.26394271850586
35,584,False,0,50,dHeapNList,1273.360013961792
35,584,False,0,50,dNormal,43.44797134399414
36,617,False,0,50,dHeapNList,1408.3499908447266
36,617,False,0,50,dNormal,52.935123443603516
37,645,False,0,50,dHeapNList,1545.7041263580322
37,645,False,0,50,dNormal,49.72028732299805
38,695,False,0,50,dHeapNList,1909.0828895568848
38,695,False,0,50,dNormal,61.12074851989746
39,724,False,0,50,dHeapNList,1987.473726272583
39,724,False,0,50,dNormal,69.54288482666016
40,761,False,0,50,dHeapNList,2272.085666656494
40,761,False,0,50,dNormal,79.68330383300781
41,806,False,0,50,dHeapNList,2453.965187072754
41,806,False,0,50,dNormal,85.95108985900879
42,845,False,0,50,dHeapNList,2704.393148422241
42,845,False,0,50,dNormal,90.17300605773926
43,880,False,0,50,dHeapNList,2970.4368114471436
43,880,False,0,50,dNormal,105.55720329284668
44,925,False,0,50,dHeapNList,3408.0560207366943
44,925,False,0,50,dNormal,123.23617935180664
45,969,False,0,50,dHeapNList,3889.465093612671
45,969,False,0,50,dNormal,128.25393676757812
46,1007,False,0,50,dHeapNList,4325.676918029785
46,1007,False,0,50,dNormal,159.5630645751953
47,1058,False,0,50,dHeapNList,4690.6797885894775
47,1058,False,0,50,dNormal,175.3699779510498
48,1112,False,0,50,dHeapNList,5153.748035430908
48,1112,False,0,50,dNormal,188.29798698425293
49,1153,False,0,50,dHeapNList,5289.331912994385
49,1153,False,0,50,dNormal,213.67573738098145
50,1196,False,0,50,dHeapNList,5968.675136566162
50,1196,False,0,50,dNormal,202.35776901245117
51,1251,False,0,50,dHeapNList,6231.368064880371
51,1251,False,0,50,dNormal,388.95416259765625
52,1304,False,0,50,dHeapNList,6486.737966537476
52,1304,False,0,50,dNormal,250.69689750671387
53,1354,False,0,50,dHeapNList,7299.042224884033
53,1354,False,0,50,dNormal,273.3180522918701
54,1403,False,0,50,dHeapNList,7839.328050613403
54,1403,False,0,50,dNormal,301.38707160949707
55,1448,False,0,50,dHeapNList,9160.224914550781
55,1448,False,0,50,dNormal,309.46993827819824
56,1505,False,0,50,dHeapNList,9708.157777786255
56,1505,False,0,50,dNormal,354.7050952911377
57,1560,False,0,50,dHeapNList,10373.883962631226
